isocntry,lgbt_rights,age,lgbt_friends,religion,discrim_percep,sastisfaction,discrim_exp,online_activism,antidiscrim_eff,left_right,marital,gender,education,occupation,urban,mobile,fin_hardship,internet,social_class,voice_country,opinion_leader,interview_size,cooperation,min_ethnic,min_skin,min_religion,min_sexual,min_roma,w1,lgbt_power,gdp_pc,free_expr,polarisation,hate_speech,educ_equality
DE,3,88,0,1,2,1,0,0,6,10,4,1,3,7,2,1,3,6,3,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,77,0,1,1,1,0,0,6,5,2,0,1,7,2,1,3,1,2,2,4,2,2,0,0,0,0,0,1.7266,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,56,0,1,3,2,0,0,1,5,2,0,3,3,2,1,3,1,2,3,2,1,1,0,0,0,0,0,1.3528,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,56,1,1,3,2,0,0,1,6,2,0,3,1,2,1,3,1,3,6,2,1,1,0,0,0,0,0,1.2341,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,61,0,1,3,3,0,0,4,97,3,1,1,4,3,1,3,6,2,1,1,1,2,0,0,0,0,0,0.6022,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,32,1,13,2,2,0,1,3,3,1,1,4,8,3,1,3,1,3,1,3,1,2,0,0,0,1,0,0.6651,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,21,0,13,3,1,0,0,8,2,1,1,2,4,3,1,3,1,2,2,4,1,2,0,0,0,0,0,0.5264,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,38,1,14,1,3,1,1,3,3,2,0,3,2,3,1,3,1,4,1,1,1,1,0,0,0,1,0,1.319,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,29,1,13,2,2,0,1,5,4,2,1,2,4,2,1,3,1,3,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,24,1,3,3,1,0,0,7,6,2,1,4,8,3,1,3,1,4,1,1,2,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,74,1,13,2,1,0,0,4,3,2,0,2,7,3,1,3,1,3,1,2,1,1,0,0,0,0,0,1.7266,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,43,1,3,1,1,0,0,3,4,2,0,2,1,1,1,7,1,3,1,2,1,1,0,0,0,0,0,0.8447,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,22,0,1,4,1,0,0,4,5,1,1,4,8,3,1,3,1,3,4,1,1,1,0,0,0,0,0,1.5793,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,50,0,1,6,1,0,0,8,97,2,0,3,3,2,1,3,2,3,1,3,1,2,1,0,0,0,0,1.1425,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,65,1,1,2,1,0,0,5,1,2,1,3,7,1,0,3,6,3,1,2,1,1,0,0,0,0,0,0.47,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,37,1,1,3,1,0,0,5,6,2,0,3,1,1,1,3,1,3,1,2,2,1,0,0,0,0,0,0.831,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,60,0,3,2,3,0,0,7,5,1,0,2,7,2,0,2,6,2,3,4,1,2,0,0,0,0,0,0.4739,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,36,1,1,2,1,0,0,4,5,1,1,2,4,1,1,3,1,1,1,2,1,1,0,0,0,0,0,0.6982,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,60,0,3,3,2,0,0,3,4,2,0,3,5,1,1,3,2,3,1,3,1,1,0,0,0,0,0,0.9478,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,74,0,3,3,2,0,0,8,8,3,1,2,7,1,1,3,2,3,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,63,0,1,1,1,0,0,5,5,1,0,2,2,3,1,3,1,3,2,2,1,1,0,0,0,0,0,0.4509,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,84,0,4,1,2,0,0,5,5,1,0,2,7,2,0,3,6,3,3,2,1,1,0,0,0,0,0,0.5548,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,81,0,4,2,2,0,0,5,5,2,0,2,7,1,0,3,6,3,2,4,1,1,0,0,0,0,0,0.5548,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,78,0,7,2,1,0,0,5,5,1,1,1,7,2,0,3,6,2,1,3,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,77,0,1,2,2,0,0,6,8,2,1,1,7,2,1,3,6,1,1,3,2,1,0,0,0,0,0,0.5485,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,20,1,3,2,2,0,0,6,5,1,0,4,8,3,1,3,1,3,1,3,1,1,0,0,0,0,0,0.651,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,77,1,3,3,2,0,0,5,4,2,1,1,7,2,1,3,2,3,2,3,1,1,0,0,0,0,0,0.5485,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,73,1,3,4,2,0,0,3,4,2,1,2,7,2,1,3,1,3,1,2,1,1,0,0,0,0,0,1.2032,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,30,1,14,2,2,0,0,5,5,2,1,3,1,3,1,3,1,3,1,2,1,1,0,0,0,0,0,1.3302,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,31,1,1,2,1,0,1,4,4,2,0,3,2,3,1,3,1,4,1,2,1,1,0,0,0,0,0,1.319,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,58,0,3,2,2,0,1,4,3,2,1,3,7,1,1,2,1,3,2,2,1,1,0,0,0,0,0,1.1004,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,54,0,3,4,2,0,0,5,5,2,1,2,2,1,1,3,1,3,1,2,1,1,0,0,0,0,0,1.3839,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,58,1,3,3,2,0,0,5,3,2,0,2,4,1,1,3,1,3,1,2,1,1,0,0,0,0,0,0.8075,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,68,0,3,4,2,0,0,5,5,2,1,1,7,1,1,3,1,1,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,74,1,2,3,2,0,0,3,3,4,0,1,7,1,1,3,6,2,2,3,1,1,0,0,0,0,0,0.5413,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,50,0,1,4,1,0,0,7,6,2,0,2,5,1,1,7,1,3,1,3,1,1,0,0,0,0,0,0.6069,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,76,0,1,4,2,0,0,12,8,2,0,1,5,1,1,7,6,3,1,4,1,2,0,0,0,0,0,0.4167,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,28,1,3,1,1,0,1,4,1,1,1,4,8,3,1,3,1,3,2,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,64,1,12,3,2,0,0,3,3,3,1,3,1,3,1,3,1,3,2,3,1,1,0,0,0,0,0,0.5884,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,22,1,3,3,2,0,0,3,2,1,1,2,4,2,1,3,1,3,1,1,1,1,0,0,0,0,0,1.017,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,66,0,1,3,2,0,0,4,5,2,1,1,7,3,1,3,1,3,2,3,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,62,1,3,3,2,0,0,5,5,2,0,2,3,2,1,3,1,3,1,3,1,1,0,0,0,0,0,0.4303,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,65,0,3,2,2,0,0,6,3,4,0,3,7,2,1,3,1,3,1,2,1,1,0,0,0,0,0,0.8716,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,73,1,3,2,2,0,0,1,5,2,1,2,7,3,1,3,1,2,1,1,3,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,60,1,3,2,2,0,0,5,5,2,0,2,2,2,1,3,1,3,1,1,1,1,0,0,0,0,0,0.4303,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,83,0,12,4,2,0,0,11,6,2,1,2,7,2,1,3,1,3,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,21,1,2,2,2,0,0,6,5,1,1,4,8,3,1,3,1,3,1,1,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,24,1,3,3,1,0,0,7,3,2,0,3,2,2,1,3,1,3,2,2,1,1,0,0,0,0,0,0.644,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,20,1,12,2,1,0,0,7,3,1,0,4,8,2,1,3,1,4,1,2,1,1,0,0,0,0,0,1.288,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,55,1,12,4,2,0,0,1,4,2,0,3,3,3,1,3,1,3,1,3,1,1,0,0,0,0,0,0.6455,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,36,1,1,3,1,0,0,8,4,2,1,3,2,2,1,3,1,4,2,2,1,1,0,0,0,0,0,0.8651,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,43,1,2,3,2,0,0,7,2,2,0,3,2,2,1,3,1,3,1,1,1,1,0,0,0,0,0,0.8688,2.152,100.56,0.962,-0.708,0.556,2.639
DE,4,83,0,3,6,1,0,0,4,5,2,1,2,4,1,1,3,7,3,2,3,1,1,0,0,0,0,0,2.4065,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,64,1,3,3,1,0,0,7,3,2,0,3,1,1,1,3,6,3,1,2,1,1,0,0,0,0,0,1.877,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,68,0,3,3,1,0,0,8,2,2,1,2,7,1,1,3,1,3,1,2,2,1,0,0,0,0,0,1.2032,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,75,0,4,1,1,0,0,12,3,4,0,2,7,2,1,3,6,3,2,2,1,1,0,0,0,0,0,0.4358,2.152,100.56,0.962,-0.708,0.556,2.639
DE,5,52,0,6,4,2,0,0,5,5,2,1,2,3,1,1,3,1,2,2,2,1,1,0,0,0,0,0,1.1411,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,29,1,2,4,2,0,0,2,5,2,1,2,4,1,1,3,1,3,2,2,1,1,0,0,0,0,0,1.3963,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,68,1,12,4,1,0,1,10,5,2,0,1,7,1,1,3,1,3,1,2,1,1,0,0,0,0,0,1.811,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,23,1,13,1,2,0,0,5,4,1,1,4,8,1,1,2,1,3,1,2,2,1,0,0,0,0,0,1.106,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,19,1,3,1,2,0,1,2,4,1,0,4,8,2,1,3,1,4,1,1,2,1,0,0,0,0,0,2.1994,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,57,0,1,6,2,0,0,3,6,2,0,1,4,2,1,2,1,2,2,3,1,2,0,0,0,0,0,1.877,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,32,1,1,3,2,0,0,4,3,2,1,2,4,2,1,3,1,2,1,3,1,1,0,0,0,0,0,2.6844,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,50,1,1,3,2,0,0,7,4,1,0,2,4,2,1,3,1,2,1,3,1,2,0,0,0,0,0,1.3501,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,29,1,1,2,2,0,0,7,3,1,0,2,3,2,1,3,1,3,1,3,1,2,0,0,0,0,0,1.3353,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,67,0,12,4,2,0,0,4,1,2,1,3,7,1,1,3,1,3,2,2,1,2,0,0,0,0,0,0.4242,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,77,1,1,3,1,0,0,5,5,2,1,3,7,1,1,3,1,3,2,3,2,1,0,0,0,0,0,0.4242,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,80,0,13,3,2,0,0,5,5,2,1,3,7,1,1,3,6,3,1,3,1,2,0,0,0,0,0,0.4242,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,54,0,14,4,2,0,0,5,5,2,0,2,3,1,1,3,1,3,2,1,1,2,0,0,0,0,0,1.0797,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,21,1,7,4,2,0,1,6,2,1,1,4,8,3,1,2,2,3,2,2,1,2,0,0,1,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,18,0,6,3,2,0,0,6,2,1,1,4,8,3,1,3,1,2,1,1,1,1,1,0,1,0,0,1.0447,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,48,1,4,2,2,0,0,6,98,2,1,3,4,1,1,2,1,3,3,5,1,1,0,0,0,0,0,2.1644,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,67,1,13,2,1,0,0,5,5,2,0,2,7,2,1,3,1,4,1,3,1,1,0,0,0,0,0,1.1346,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,80,0,1,2,1,0,0,5,4,2,1,1,7,2,1,3,6,3,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,79,0,14,1,1,0,0,5,7,2,0,1,7,2,1,3,6,3,1,4,1,1,0,0,0,0,0,0.5673,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,56,1,13,1,2,0,0,4,8,1,1,2,4,2,1,2,1,2,1,3,1,1,0,0,0,0,0,0.3892,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,65,0,3,3,2,0,0,5,5,2,1,2,7,1,1,3,1,3,1,1,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,61,0,1,4,1,0,0,10,5,2,0,2,3,1,1,3,1,3,1,3,1,1,0,0,0,0,0,0.5528,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,60,0,1,4,2,0,0,5,5,2,0,2,4,1,1,3,1,3,2,2,1,2,0,0,0,0,0,0.5528,2.152,100.56,0.962,-0.708,0.556,2.639
DE,4,79,0,1,4,2,0,0,10,5,2,1,2,4,1,1,3,4,3,1,1,1,2,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,53,0,1,3,2,0,0,5,97,2,0,3,4,1,1,2,6,2,6,4,1,2,0,0,0,0,0,1.6894,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,78,0,1,6,3,0,0,12,5,2,0,2,7,1,1,3,6,3,1,4,1,2,0,0,0,0,0,1.1097,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,82,0,13,2,1,0,0,5,4,2,1,2,7,3,1,3,1,2,2,2,1,2,0,0,0,0,0,0.5485,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,27,1,3,1,1,0,1,5,1,1,0,3,3,3,1,3,1,3,1,1,1,1,0,0,0,0,0,0.6595,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,70,1,1,2,1,0,0,5,5,1,1,3,7,3,1,3,1,3,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,61,1,3,2,2,0,0,6,4,2,0,3,2,2,1,3,1,4,3,2,1,1,0,0,0,0,0,1.535,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,74,0,1,4,1,0,0,3,5,3,1,2,1,2,1,3,6,3,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,31,1,12,2,2,0,0,5,4,2,1,3,3,2,1,3,1,3,2,2,1,1,0,0,0,0,0,1.4977,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,73,1,13,3,1,0,0,6,3,1,0,3,1,2,1,3,1,4,1,2,1,1,0,0,0,0,0,0.9686,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,59,0,1,4,2,0,0,12,5,2,1,2,4,2,1,3,2,3,3,3,2,2,0,0,0,0,0,1.632,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,29,1,2,3,1,0,0,9,97,2,0,2,4,3,1,3,1,3,2,3,1,2,0,0,0,0,0,0.6676,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,33,1,13,3,2,0,0,5,3,1,1,3,4,2,1,3,1,1,2,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,69,0,3,2,1,0,0,7,5,2,1,3,7,2,1,3,1,4,1,2,2,1,0,0,0,0,0,0.7729,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,59,1,3,1,1,0,0,2,4,2,1,3,2,2,1,3,1,4,2,1,1,1,0,0,0,0,0,1.632,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,27,1,12,3,2,0,0,3,5,1,0,2,2,3,1,3,1,1,1,3,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,30,1,13,3,1,0,0,5,4,2,1,3,3,2,1,3,1,3,3,1,1,1,0,0,0,0,0,0.6588,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,85,1,3,3,2,0,0,2,5,4,0,2,7,3,0,3,6,2,1,4,1,2,0,0,0,0,0,0.4358,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,24,1,12,3,2,0,1,8,8,1,1,4,8,3,1,3,1,3,2,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,29,1,12,4,2,0,0,8,4,1,1,3,2,2,1,3,1,3,1,1,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,45,0,1,3,2,0,0,10,4,2,0,2,6,2,1,3,6,1,2,4,1,1,0,0,0,0,0,2.7002,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,56,0,1,4,1,0,0,9,7,2,0,1,5,1,1,7,1,2,1,4,1,2,0,0,0,0,0,0.543,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,65,0,4,2,1,0,0,4,4,2,1,3,2,1,1,7,1,4,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,51,0,1,3,1,0,0,3,7,2,1,2,2,1,1,7,1,4,1,2,1,1,0,0,0,0,0,1.4774,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,55,1,4,2,1,0,0,4,6,2,1,3,1,1,1,3,1,5,1,1,1,1,0,0,0,0,0,1.0051,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,36,0,3,3,2,0,0,7,4,2,0,2,4,1,1,3,2,3,1,3,1,2,0,0,0,0,0,1.2151,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,68,1,13,1,2,0,0,3,10,2,1,3,7,1,1,3,6,3,1,1,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,22,0,3,4,1,0,0,5,5,2,0,3,4,1,1,3,1,1,3,2,1,1,0,0,0,0,0,0.8237,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,55,1,1,3,1,0,0,7,5,2,1,2,2,1,1,3,1,3,1,2,1,1,0,0,0,0,0,0.7527,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,62,1,1,4,2,0,0,5,5,2,0,2,4,1,1,3,6,3,1,3,1,2,0,0,0,0,0,0.5528,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,25,0,6,2,2,0,0,4,3,1,1,4,8,3,1,3,3,3,3,3,1,1,0,0,0,0,1,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,24,1,6,4,2,0,0,3,3,1,1,4,8,3,1,2,2,3,3,2,1,1,0,0,1,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,25,0,7,3,1,0,0,3,3,2,1,4,8,3,1,3,3,3,2,2,1,1,0,0,0,0,0,0.6588,2.152,100.56,0.962,-0.708,0.556,2.639
DE,4,25,0,7,4,2,0,0,4,2,2,1,4,8,3,1,3,1,3,3,2,1,1,0,0,1,0,0,0.6588,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,27,0,1,3,2,0,0,6,5,2,1,3,2,1,1,3,1,3,1,3,1,2,0,0,0,0,0,1.0753,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,68,0,1,3,2,0,0,5,5,2,1,3,7,1,1,3,1,3,1,3,1,1,0,0,0,0,0,0.4242,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,34,1,1,3,2,0,0,5,5,2,1,2,4,1,1,3,1,2,1,2,2,1,0,0,0,0,0,1.0753,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,22,0,2,2,2,0,0,6,6,1,1,4,8,3,1,3,1,3,3,1,1,1,1,1,0,0,0,0.5264,2.152,100.56,0.962,-0.708,0.556,2.639
DE,5,17,0,8,4,1,0,0,12,98,4,0,4,8,2,1,3,1,9,4,4,2,3,0,0,0,0,0,2.9361,2.152,100.56,0.962,-0.708,0.556,2.639
DE,5,16,0,3,3,2,0,0,12,98,4,0,4,8,2,1,7,1,8,6,4,1,4,0,0,0,0,0,3.0362,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,46,1,3,3,1,0,0,4,4,4,1,1,4,2,1,2,2,1,2,4,1,2,0,0,0,0,0,1.5952,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,29,1,14,1,1,0,0,5,2,2,0,3,2,1,1,3,1,1,2,1,1,1,0,0,0,0,0,0.8101,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,30,0,14,2,2,0,0,8,98,2,0,2,3,3,1,3,1,3,1,3,1,1,0,0,0,0,0,1.319,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,74,1,3,2,1,0,0,5,6,2,1,1,7,2,1,3,1,3,1,2,1,1,0,0,0,0,0,0.5916,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,47,0,16,2,4,0,0,5,5,2,0,3,5,1,1,3,1,3,1,4,1,3,0,0,0,0,0,1.4376,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,56,1,16,3,2,0,0,5,8,2,0,3,4,1,1,3,2,3,2,3,1,2,0,0,0,0,0,1.458,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,19,1,2,2,2,0,0,8,5,1,0,2,3,1,1,3,1,2,2,2,1,1,0,0,0,0,0,0.6834,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,66,1,3,3,2,0,0,6,3,2,0,3,7,1,1,3,1,3,1,3,1,1,0,0,0,0,0,1.811,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,23,1,13,2,2,0,0,6,4,1,0,4,8,3,1,2,1,2,2,3,1,1,0,0,0,0,0,0.651,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,24,1,4,3,2,0,0,6,5,1,1,4,8,1,1,2,1,3,2,3,1,1,0,0,0,0,0,1.1919,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,80,0,3,2,1,0,0,8,3,2,1,3,7,1,1,3,1,4,1,3,1,1,0,0,0,0,0,0.6324,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,20,1,1,2,2,0,0,3,2,3,1,4,8,1,1,3,1,3,1,2,1,1,0,0,0,0,0,2.3838,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,61,0,3,4,2,0,0,12,97,3,0,2,4,2,1,2,3,2,2,3,1,3,0,0,0,0,0,0.617,2.152,100.56,0.962,-0.708,0.556,2.639
DE,2,55,0,12,3,2,0,0,6,1,1,1,2,3,3,1,3,1,2,2,2,1,1,0,0,0,0,0,0.6022,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,68,0,3,3,2,0,0,7,3,3,0,2,7,1,1,3,6,2,1,2,1,2,0,0,0,0,0,0.5413,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,18,0,13,3,1,0,0,7,5,1,1,5,4,1,1,3,2,3,1,2,1,2,0,0,0,0,0,1.2702,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,60,0,1,3,1,0,0,5,8,2,0,3,7,2,1,7,1,4,1,3,1,1,0,0,0,0,0,0.362,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,65,1,12,2,2,0,1,7,1,3,1,3,6,2,1,2,1,1,1,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,37,1,1,3,1,0,0,7,4,2,0,3,5,2,1,3,1,4,2,2,1,1,0,0,0,0,0,1.487,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,54,0,3,3,1,0,0,7,3,2,0,2,4,1,1,3,6,3,1,2,1,2,0,0,0,0,0,0.8234,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,43,0,3,6,1,0,0,5,6,2,1,2,4,2,1,2,1,3,1,4,1,3,0,0,0,0,0,2.889,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,66,1,3,2,1,0,0,5,3,2,0,2,7,2,1,3,6,3,1,5,1,2,0,0,0,0,0,2.307,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,19,1,3,2,1,0,0,6,3,1,1,4,8,2,1,3,1,3,1,2,1,1,0,0,0,0,0,1.0147,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,60,1,14,6,1,0,0,12,4,3,0,3,3,2,0,3,1,3,2,2,1,1,0,0,0,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,28,1,13,2,2,0,0,6,1,1,1,4,8,3,1,2,1,3,3,2,1,1,0,0,0,0,0,0.6651,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,85,0,1,4,2,0,0,5,3,2,0,1,7,2,0,2,6,1,4,3,1,3,0,0,0,0,0,3.0588,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,88,0,1,4,1,0,0,5,10,4,1,1,7,2,1,3,6,1,2,3,1,1,0,0,0,0,0,0.6016,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,58,1,1,1,1,0,0,6,3,2,0,3,2,2,1,3,1,4,1,2,1,1,0,0,0,0,0,1.877,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,43,1,13,2,2,0,0,4,5,3,1,1,4,3,1,3,1,2,2,3,1,1,0,0,0,0,0,1.0886,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,20,0,13,3,2,0,0,5,4,1,1,4,8,3,1,3,1,3,1,3,1,2,0,0,0,0,0,0.5264,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,68,1,3,6,2,0,0,11,5,2,0,2,1,3,1,3,2,3,1,3,1,2,0,0,0,0,0,1.7266,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,37,1,3,3,2,0,0,3,5,2,1,2,4,3,1,3,1,2,2,3,1,2,0,0,0,0,0,1.3302,2.152,100.56,0.962,-0.708,0.556,2.639
DE,1,73,1,4,3,2,0,0,5,5,3,1,3,7,2,1,3,1,3,1,2,1,1,0,0,0,0,0,0.6016,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,28,0,7,4,3,0,0,6,4,1,1,4,8,2,1,2,1,2,4,3,1,2,0,0,1,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,5,23,1,8,2,2,0,0,9,1,1,1,3,4,3,1,2,1,3,2,3,1,1,0,0,1,0,0,0.3365,2.152,100.56,0.962,-0.708,0.556,2.639
DE,3,29,0,2,4,2,0,0,5,2,2,1,3,2,3,1,2,1,3,4,2,1,1,0,0,0,0,0,0.6588,2.152,100.56,0.962,-0.708,0.556,2.639
